age;job;marital;education;default;housing;loan;contact;month;day_of_week;duration;campaign;pdays;previous;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;y
31;management;married;university.degree;no;no;no;cellular;apr;thu;288;1;20;2;failure;1.1;93.96362694581784;-38.934017091601014;3.9054802664086647;5191;no
53;admin.;married;basic.9y;no;yes;yes;cellular;nov;wed;110;1;999;0;nonexistent;-1.8;93.22543635833777;-41.26145379334684;0.6116363752004286;5195;no
53;blue-collar;single;basic.6y;yes;no;no;telephone;nov;tue;1179;1;999;0;nonexistent;1.4;92.80453788829585;-45.204085900224165;2.4023489279950576;5099;no
29;admin.;married;university.degree;no;yes;yes;cellular;jul;tue;299;2;999;0;nonexistent;-0.1;92.75234472158103;-49.14009462174856;1.7858461408283586;5008;no
39;technician;single;university.degree;no;no;no;cellular;may;wed;30;1;999;0;nonexistent;-0.1;93.50745232626194;-45.01093309740507;2.83601759065618;5176;no
55;management;married;university.degree;no;yes;no;telephone;jul;tue;42;4;999;0;success;-1.7;93.71837332463166;-34.627480213967196;0.6;5017;yes
43;technician;married;basic.9y;no;no;no;cellular;apr;wed;479;3;999;0;failure;-1.8;94.38131227504826;-43.781754565631864;2.2285336702291536;5076;yes
39;blue-collar;married;high.school;unknown;yes;no;cellular;nov;thu;382;2;999;0;nonexistent;-0.1;93.48774928353104;-34.16615755689723;3.386164321847358;5191;no
35;admin.;married;university.degree;unknown;no;no;cellular;aug;thu;123;3;11;1;nonexistent;-1.8;93.71398946527535;-38.31711875039905;3.896230145825737;5176;no
42;technician;married;university.degree;no;no;no;cellular;jul;mon;23;2;999;0;nonexistent;-1.8;93.66142786682104;-38.73394357773348;3.6880577181375864;5191;no
45;admin.;married;basic.4y;no;yes;no;cellular;jun;fri;135;2;999;0;nonexistent;-1.7;93.61597132952265;-41.430655402182445;2.2196568111081145;5099;yes
38;technician;married;high.school;no;unknown;no;cellular;may;fri;349;2;23;1;success;1.4;93.69280815566817;-34.427061386863386;4.812811724285563;5099;yes
55;admin.;married;university.degree;no;yes;no;cellular;aug;tue;151;1;1;1;failure;-1.7;92.71253238525964;-37.859780707433686;0.6;5099;no
48;admin.;married;high.school;no;yes;no;telephone;jun;wed;108;1;999;0;nonexistent;-0.1;93.7030479739583;-40.47084309502311;1.631937150340057;5195;no
51;student;single;high.school;no;yes;no;telephone;may;mon;102;4;999;0;nonexistent;1.4;93.50706160265905;-40.07659912066143;4.253178390344671;5176;no
44;admin.;married;basic.9y;no;yes;yes;cellular;aug;tue;30;1;999;0;failure;-0.1;94.38429975722471;-39.155078744142784;3.645948827304322;5191;no
40;self-employed;married;university.degree;no;no;no;cellular;mar;thu;27;1;999;0;nonexistent;-0.1;93.6945277765261;-38.4543099517386;5.053625085432798;5228;no
47;unemployed;married;university.degree;no;yes;no;cellular;jul;fri;309;4;999;0;nonexistent;1.4;93.35602598464337;-41.084166200720325;5.1;5099;no
48;services;married;professional.course;no;yes;no;cellular;nov;thu;529;4;999;0;nonexistent;-1.8;92.6819585450886;-32.262172914325696;4.068964936779471;5191;no
34;student;married;high.school;no;no;no;cellular;jun;tue;48;2;999;0;nonexistent;1.1;93.856940257194;-34.398880020694826;3.7828427772859827;5099;no
37;management;married;university.degree;no;unknown;no;telephone;may;tue;21;1;999;0;nonexistent;-1.7;94.02382837727372;-41.17305827345367;4.473180212763876;5099;no
35;admin.;married;high.school;no;no;no;cellular;may;tue;9;2;999;0;nonexistent;-1.8;93.80898795784748;-40.42443743312938;4.303144835230711;5099;yes
55;technician;married;high.school;no;yes;no;telephone;nov;mon;168;2;11;1;nonexistent;-1.8;94.43545221797413;-36.07810518697146;3.7998756196341685;5099;no
53;services;single;basic.4y;no;yes;no;telephone;may;mon;151;3;999;0;nonexistent;-0.1;92.89420823742931;-42.31595867158077;4.576956666425881;5176;no
45;technician;married;university.degree;no;no;no;telephone;may;wed;83;7;999;0;nonexistent;-1.7;93.06866954918787;-40.72554266291435;4.950526085911918;5228;no
61;blue-collar;divorced;basic.6y;no;yes;yes;cellular;aug;wed;204;3;999;0;nonexistent;1.4;93.51431806261938;-38.36483637112257;3.5713452789401763;4963;no
34;blue-collar;married;university.degree;no;yes;no;cellular;aug;fri;1309;3;999;0;nonexistent;1.4;93.70196362146717;-40.024262871538674;5.1;5228;no
46;housemaid;married;unknown;no;no;no;cellular;may;tue;492;1;999;0;failure;-1.7;93.7646843701488;-45.68037506985898;1.442160800349686;5195;no
30;entrepreneur;single;high.school;no;no;yes;telephone;may;thu;12;5;999;0;nonexistent;-1.7;93.75868161559879;-45.13031807281121;2.0614576242245404;5176;no
29;entrepreneur;single;high.school;unknown;no;yes;telephone;jun;tue;38;1;999;0;nonexistent;1.4;93.24724354338301;-39.00447045820046;4.38717442424189;5008;no
27;blue-collar;single;professional.course;no;yes;no;cellular;nov;mon;342;2;999;0;nonexistent;-1.7;93.98698784343793;-40.43355140007491;5.1;5176;no
22;blue-collar;married;university.degree;no;no;no;telephone;mar;tue;56;3;999;0;nonexistent;-1.7;93.27212983653133;-41.09262082732748;3.7499274466555;5008;no
38;student;married;basic.4y;no;no;no;cellular;aug;tue;283;5;15;1;nonexistent;-0.1;93.40596873942148;-45.262880462783116;3.3474029499235307;5195;no
38;entrepreneur;married;basic.4y;no;yes;no;cellular;aug;tue;153;1;999;0;nonexistent;-0.1;92.67501175532936;-40.99442208805235;4.639393182742997;5008;no
52;services;married;university.degree;no;yes;no;cellular;jun;tue;15;4;999;0;nonexistent;1.4;93.92446076768535;-40.756940197352534;4.001124473825543;5099;no
39;blue-collar;single;high.school;unknown;yes;no;cellular;may;wed;57;4;999;0;nonexistent;-0.1;92.90427475963726;-34.62901955556637;1.0060028994688177;5228;no
39;blue-collar;married;high.school;no;yes;no;cellular;jun;wed;63;1;999;0;nonexistent;-1.7;93.55515834048862;-41.114983593374056;4.143375560079664;4963;no
57;services;married;professional.course;no;yes;no;telephone;may;fri;235;1;999;0;nonexistent;-1.7;93.1890756869627;-40.029912019549236;3.5142667662960356;5099;no
50;admin.;single;professional.course;no;yes;no;cellular;aug;fri;456;3;999;0;failure;-0.1;93.09922032915162;-40.98450140912588;5.1;5008;no
39;housemaid;single;basic.9y;no;no;yes;telephone;sep;wed;13;2;999;0;nonexistent;1.1;93.81240282059792;-43.24694250623799;1.8364875207354245;5228;no
30;blue-collar;married;basic.4y;no;yes;no;cellular;jul;mon;236;1;999;0;nonexistent;1.1;93.89418371662629;-39.95464826312467;5.1;4963;no
27;blue-collar;divorced;basic.9y;no;yes;no;cellular;jul;fri;63;4;999;0;nonexistent;1.1;93.04053263522293;-40.67668508849877;4.946609523387142;5176;no
37;admin.;married;high.school;no;no;no;telephone;nov;mon;108;2;999;0;nonexistent;1.1;94.40723415317635;-38.983523153841155;3.6035285667782286;5191;no
57;services;divorced;basic.9y;no;yes;no;telephone;aug;tue;115;4;11;1;nonexistent;-1.8;92.87762164821217;-34.32428579076825;5.1;4963;yes
28;technician;married;high.school;no;no;no;cellular;apr;tue;292;1;20;1;nonexistent;-0.1;92.58516193260724;-39.534432060535075;3.102864640604592;5008;no
20;technician;divorced;high.school;no;yes;yes;cellular;may;wed;39;1;999;0;nonexistent;1.4;92.67384265145934;-40.4913244944295;5.00648876960602;5176;no
25;blue-collar;married;basic.6y;no;no;yes;cellular;jun;tue;417;1;23;2;nonexistent;-1.8;93.85853603581307;-37.75672556204988;2.533883909562312;5176;no
38;blue-collar;married;professional.course;no;yes;no;telephone;apr;wed;123;3;999;0;nonexistent;1.1;92.65920751709314;-40.24462516480392;3.2832974456237;5191;no
43;blue-collar;married;university.degree;unknown;yes;no;cellular;jul;fri;510;3;10;1;failure;-1.8;94.2280782050328;-35.70435760192189;3.2813105394816984;5099;no
52;admin.;married;university.degree;no;no;no;cellular;jun;tue;400;2;999;0;nonexistent;1.1;93.78677675466372;-40.48322752995853;1.5226785659670699;5191;no
51;blue-collar;married;university.degree;unknown;no;no;cellular;aug;thu;999;4;999;0;nonexistent;1.1;94.94462916197487;-44.717020146273946;2.5496985673405304;4963;yes
32;housemaid;married;basic.4y;unknown;no;no;cellular;aug;fri;488;2;999;0;failure;1.1;93.53875061483834;-37.12061509572767;2.0570324387645726;5191;no
37;retired;married;basic.4y;no;yes;no;telephone;jun;mon;424;4;24;2;nonexistent;1.4;92.96252111402703;-44.00680724059535;2.570871238641769;5099;no
47;services;married;high.school;unknown;no;no;cellular;may;thu;81;1;999;0;failure;-0.1;93.52802714660139;-33.761019388359344;4.570760614960543;5228;no
36;retired;married;university.degree;no;yes;yes;cellular;may;thu;8;3;999;0;nonexistent;1.1;93.83546516457885;-42.53236908474337;0.885547970054954;5099;no
30;technician;single;high.school;no;yes;no;telephone;jul;wed;106;2;999;0;nonexistent;-1.8;93.65780501146133;-42.50503551568792;4.527141872718544;5017;no
33;admin.;divorced;high.school;no;yes;no;cellular;may;wed;683;1;999;0;nonexistent;1.1;94.44552680818776;-34.72229120481249;4.337534327412782;5191;no
55;blue-collar;single;university.degree;no;no;no;cellular;nov;mon;267;4;999;0;nonexistent;-1.8;92.9754404454697;-35.38873805787945;4.963388225588133;5099;no
32;housemaid;married;university.degree;no;yes;no;cellular;may;mon;54;1;999;0;nonexistent;1.4;94.16310141379752;-37.25089266108931;4.139614117471117;5008;no
29;admin.;married;basic.9y;unknown;no;no;cellular;aug;fri;105;1;999;0;failure;-0.1;93.16167860860229;-35.83643643539923;5.010016507848248;5195;no
43;management;married;professional.course;no;no;yes;cellular;may;wed;35;4;999;0;nonexistent;-1.8;94.36772536233923;-42.76010957124399;3.579442681519018;5195;no
42;services;married;basic.9y;no;yes;no;telephone;aug;wed;195;2;23;2;nonexistent;-0.1;94.22381652438398;-36.16854184369542;3.625063696528918;5008;no
22;blue-collar;single;university.degree;no;no;no;cellular;aug;tue;30;5;999;0;nonexistent;1.4;93.07013157236615;-42.20337362497266;5.1;5195;no
47;entrepreneur;single;high.school;no;yes;no;cellular;jul;fri;422;1;999;0;failure;-0.1;93.63944101076125;-42.18582492578852;5.1;5099;no
37;services;married;professional.course;unknown;no;unknown;cellular;aug;wed;47;2;999;0;nonexistent;-1.7;93.45157187000397;-40.12881483009782;4.658993714224667;5176;no
56;admin.;married;university.degree;unknown;no;no;cellular;may;wed;62;1;999;0;nonexistent;-1.7;93.4472250454259;-45.75007590077936;3.488713669712154;5191;no
34;services;married;professional.course;unknown;yes;no;telephone;mar;mon;342;5;999;0;nonexistent;-0.1;92.77833168807742;-36.816832470778955;1.2760671659193885;5176;no
42;retired;single;basic.4y;unknown;yes;no;cellular;apr;fri;625;4;999;0;success;-1.8;93.21715008714153;-37.67151769496208;0.6;5228;no
47;entrepreneur;married;professional.course;no;no;no;telephone;may;thu;173;2;999;0;nonexistent;1.1;93.55943532717328;-38.8412299512224;5.1;5176;no
46;unemployed;married;basic.9y;no;no;no;telephone;jun;mon;122;4;999;0;nonexistent;1.1;93.65242402307221;-40.635354038748474;2.2275386371254906;4963;yes
33;admin.;married;basic.4y;unknown;no;no;telephone;jun;fri;15;3;999;0;nonexistent;1.1;93.77140506220906;-41.03440497884383;1.4061629022160809;5099;no
29;admin.;single;university.degree;no;no;no;telephone;may;tue;183;2;0;2;nonexistent;-1.8;93.22688895817939;-38.15251742577817;1.8990334987235011;4963;yes
44;admin.;married;basic.9y;no;yes;no;telephone;may;thu;159;2;1;1;nonexistent;-0.1;93.9392346133453;-40.43740575529715;3.3142405007751043;5176;no
38;admin.;married;professional.course;no;yes;yes;cellular;aug;mon;841;1;999;0;nonexistent;1.1;93.17812616659333;-43.71034842234228;0.6;5008;yes
52;services;divorced;high.school;no;yes;no;telephone;apr;wed;149;3;24;1;nonexistent;-1.8;92.62308728278424;-40.906243331242905;1.5013530570285223;5195;no
43;blue-collar;married;unknown;no;yes;no;telephone;may;fri;14;1;999;0;nonexistent;-0.1;92.144252077228;-38.259234148918964;2.044302701588175;5191;no
45;admin.;married;university.degree;no;yes;no;cellular;may;wed;289;4;999;0;nonexistent;-0.1;92.8074702142351;-44.8995198713454;0.6;5191;no
30;student;married;high.school;unknown;no;no;cellular;apr;mon;467;2;999;0;nonexistent;-1.7;93.17837322792099;-36.02468713365839;3.434968869868513;5228;no
49;admin.;married;basic.4y;unknown;yes;yes;telephone;may;mon;373;3;999;0;nonexistent;1.1;93.51789824479064;-35.495272671507195;3.1347901607102266;5099;no
51;self-employed;married;university.degree;no;unknown;no;cellular;may;mon;75;1;999;0;nonexistent;-1.7;94.49140030486808;-34.110354968040674;3.5;5076;yes
41;blue-collar;single;high.school;yes;no;no;telephone;jul;fri;70;5;999;0;nonexistent;-1.8;93.11554547735173;-41.10871837125962;3.794412392859317;5228;no
37;admin.;single;professional.course;no;yes;yes;cellular;apr;fri;6;4;999;0;failure;-1.7;94.00042634015185;-40.96009741666664;5.1;5008;no
42;admin.;divorced;high.school;no;no;no;telephone;may;wed;121;3;7;1;nonexistent;-0.1;92.99332886947813;-45.30235913366788;4.954576305180506;5228;yes
30;technician;married;high.school;unknown;yes;no;cellular;jul;mon;254;5;999;0;nonexistent;-1.7;93.81589792757991;-45.49752168857708;2.084399064211;4963;no
18;blue-collar;married;university.degree;no;no;no;telephone;may;fri;110;1;999;0;failure;1.1;93.28511113407653;-41.86477195979612;5.1;5099;no
18;technician;married;professional.course;no;yes;no;telephone;may;thu;428;3;14;1;failure;-0.1;94.26314370426644;-40.66221996479411;1.2752204123194248;5176;no
27;services;married;professional.course;unknown;yes;no;telephone;jul;fri;33;5;999;0;nonexistent;-0.1;94.3486112027367;-42.910944629602795;4.706957717970623;5176;no
36;blue-collar;married;basic.6y;no;yes;no;cellular;may;thu;1202;2;999;0;nonexistent;-1.8;94.42439597520024;-39.846405023780335;1.844619340958077;4963;no
54;admin.;married;basic.4y;no;yes;no;telephone;aug;tue;13;4;14;1;nonexistent;-1.8;93.43217603304662;-44.68071888019247;0.8613628733239129;5195;no
40;technician;married;basic.4y;unknown;no;no;cellular;may;thu;45;2;10;1;nonexistent;1.4;93.74303930338039;-37.489092455974074;2.5176336795258685;5099;no
46;admin.;single;high.school;unknown;yes;no;telephone;aug;tue;59;2;999;0;nonexistent;-1.7;93.52971763925765;-38.17744468658344;2.329811511420549;5099;no
39;retired;married;high.school;no;no;no;cellular;aug;mon;125;5;999;0;success;-1.7;93.76536831883489;-43.0534397076373;1.0094542972785363;5099;no
33;retired;single;basic.6y;no;no;no;telephone;apr;wed;142;3;999;0;nonexistent;-0.1;93.99452625992285;-48.23317823930544;3.846301524779268;5228;no
36;admin.;married;university.degree;no;yes;no;telephone;aug;mon;282;2;29;3;nonexistent;-1.7;93.51215632232426;-44.45350374299009;0.8912105677514557;5008;yes
32;unemployed;married;university.degree;no;yes;no;cellular;nov;fri;249;1;999;0;nonexistent;-1.8;93.67739406682738;-38.95340342242212;3.7993190870147817;5076;no
29;blue-collar;single;basic.9y;no;yes;no;cellular;jun;tue;148;2;999;0;nonexistent;-1.7;94.62111224895035;-38.28117865655546;2.1838655579909556;5017;yes
47;technician;single;high.school;no;no;no;cellular;may;tue;209;4;999;0;nonexistent;-1.8;94.28120436412281;-37.970477906575766;3.242565172867031;5008;no
37;management;single;university.degree;no;no;no;cellular;may;tue;77;1;3;1;nonexistent;1.4;92.9323157925486;-47.90317016593947;1.9804182058886073;5191;no
31;admin.;married;high.school;unknown;no;no;cellular;apr;wed;30;3;999;0;nonexistent;-1.7;93.50662672132513;-41.17333127679424;4.3656525793128464;5176;no
41;admin.;single;university.degree;no;yes;no;cellular;may;tue;488;3;3;3;nonexistent;-1.8;93.02553723417743;-31.32891288053823;5.1;5017;no
49;management;married;university.degree;unknown;no;no;telephone;may;mon;58;3;999;0;nonexistent;1.1;93.93116930470977;-40.171196967846925;1.871335627515322;5195;no
31;retired;married;university.degree;no;yes;no;telephone;jun;mon;124;1;999;0;nonexistent;1.1;92.76518115381252;-42.21409552696804;4.96746476498064;5195;no
49;services;married;professional.course;no;yes;no;cellular;aug;tue;125;2;999;0;nonexistent;-1.8;94.12190011984583;-32.881079663022504;5.1;5099;no
41;technician;married;basic.6y;no;yes;no;cellular;apr;wed;2163;4;999;0;failure;-1.7;92.9816551267898;-36.9731682118346;2.6799696603633616;5099;no
49;self-employed;married;basic.9y;no;yes;yes;telephone;may;tue;58;2;999;0;nonexistent;1.4;92.87351703051776;-41.43970227742567;3.8341798788173436;5099;no
53;self-employed;married;basic.9y;unknown;yes;no;telephone;may;fri;91;2;999;0;nonexistent;-0.1;92.74046400174042;-34.57983607033465;1.1834161810311998;5228;no
27;admin.;single;basic.4y;no;yes;no;telephone;jul;tue;205;1;999;0;nonexistent;-1.7;92.488893367793;-41.435850080774664;3.554978369617469;5017;no
24;admin.;single;university.degree;no;yes;no;telephone;dec;wed;398;2;999;0;nonexistent;-1.7;93.38578746668044;-45.55798622024082;1.8229684587635928;5099;no
33;services;married;university.degree;no;no;no;cellular;may;thu;7;3;999;0;nonexistent;-0.1;93.38125879634487;-45.71449382880242;4.378943589139354;5228;no
36;admin.;single;high.school;no;no;no;cellular;jul;mon;13;1;999;0;nonexistent;1.1;92.87951187206615;-39.05268119479498;1.4038220531721768;5195;no
42;technician;single;university.degree;no;yes;no;telephone;may;fri;412;1;999;0;nonexistent;-0.1;92.87372898109393;-33.70642766875954;4.164880715228972;5099;no
43;admin.;married;high.school;no;yes;no;telephone;nov;mon;47;2;999;0;nonexistent;-0.1;94.08922682571556;-37.24707402909998;3.2315578834115652;5176;no
60;unemployed;divorced;high.school;unknown;no;yes;cellular;may;wed;55;3;999;0;nonexistent;-1.7;93.74366629896112;-41.975782368288506;4.742492557774965;5176;no
18;blue-collar;married;basic.6y;unknown;no;no;cellular;may;wed;45;5;999;0;nonexistent;1.1;93.7352204974438;-34.29448387096379;5.1;5228;no
41;admin.;single;university.degree;no;no;no;telephone;jul;fri;39;8;999;0;nonexistent;-1.8;93.16185041418606;-34.48634314403834;2.3929629133948382;4963;no
49;management;married;high.school;no;no;yes;cellular;aug;thu;25;2;999;0;nonexistent;-1.8;93.0717641637866;-37.707492456058134;4.591299489407948;5099;no
28;admin.;married;university.degree;unknown;yes;yes;telephone;nov;thu;489;3;999;0;nonexistent;-1.7;92.5413102043231;-35.01450024424138;3.2121588909065726;5176;no
35;entrepreneur;single;professional.course;no;yes;no;cellular;may;fri;280;2;15;1;failure;1.1;94.01238095781584;-36.744117105736024;4.765490906519381;5195;no
52;retired;married;professional.course;yes;yes;yes;telephone;jun;thu;513;3;999;0;nonexistent;-0.1;94.20870438570887;-37.809632869937175;5.1;5228;no
24;blue-collar;single;basic.6y;no;yes;yes;telephone;may;thu;852;5;999;0;nonexistent;-0.1;93.83645429701492;-41.61059211433762;2.4798838090900244;5008;no
44;blue-collar;married;high.school;unknown;yes;yes;cellular;jun;wed;30;2;999;0;nonexistent;-0.1;93.33870858124851;-37.628641072070465;2.762573403298486;5228;no
53;admin.;single;unknown;no;no;yes;telephone;may;mon;253;1;999;0;nonexistent;1.1;93.21214012101245;-34.71192992150545;2.4504952453252;5195;no
19;blue-collar;single;professional.course;unknown;yes;no;cellular;may;tue;100;4;999;0;nonexistent;1.4;93.87375184420728;-43.23467191190952;3.444140885084989;5008;no
34;admin.;married;university.degree;no;yes;no;cellular;may;thu;19;3;999;0;nonexistent;-1.8;94.1600372426039;-31.96481421748762;4.510229461511929;4963;no
56;admin.;married;university.degree;no;no;no;telephone;jul;thu;325;5;999;0;nonexistent;-1.7;93.8927639897304;-43.55473465636182;4.962381014848734;5191;no
45;unemployed;married;university.degree;no;no;no;cellular;may;thu;127;7;1;1;nonexistent;1.1;93.27971867264985;-36.299022723967546;1.7716788868657192;5076;no
42;unemployed;married;university.degree;no;yes;yes;cellular;may;thu;54;2;999;0;nonexistent;-1.7;94.06866325492179;-43.97472111020232;2.759954550576124;4963;no
49;technician;married;professional.course;no;yes;no;telephone;may;wed;154;5;999;0;nonexistent;1.1;93.98602490664985;-37.959409752871196;4.2937738048583505;5191;no
29;blue-collar;married;basic.6y;no;yes;no;cellular;may;tue;251;3;21;2;nonexistent;-1.8;93.93521304879445;-39.5801979521061;4.240817288706087;5176;no
35;blue-collar;single;university.degree;no;yes;no;telephone;apr;wed;271;3;4;1;nonexistent;-1.8;92.83599688656871;-39.54811530619255;5.1;5228;no
38;services;married;university.degree;no;yes;no;telephone;jul;wed;225;3;999;0;nonexistent;1.1;92.78543753672541;-36.87581953229782;1.81450910681778;5076;no
42;admin.;married;basic.6y;no;no;no;telephone;jul;wed;233;2;999;0;nonexistent;-1.8;93.26837500740939;-42.545749416308645;5.1;5017;no
35;services;married;university.degree;no;yes;no;cellular;jun;thu;48;6;999;0;nonexistent;1.4;94.33855917222868;-45.70027824942365;4.631934079908123;5195;no
20;admin.;single;basic.4y;no;no;yes;cellular;may;thu;99;5;999;0;nonexistent;1.4;93.60627523980268;-42.077401287267435;4.140667036351027;5099;no
44;services;married;university.degree;no;no;no;cellular;nov;tue;60;1;999;0;nonexistent;-1.7;92.75500373386016;-33.68757942864802;0.6;5191;no
32;technician;divorced;basic.6y;no;no;no;cellular;may;wed;647;1;999;0;nonexistent;-0.1;93.38926080890947;-42.176649917292465;5.1;5099;no
42;services;married;high.school;unknown;yes;no;cellular;jul;tue;30;1;999;0;nonexistent;-1.7;93.32156578748662;-37.31516342084008;1.321266201496271;5099;no
40;technician;single;professional.course;no;yes;no;cellular;jun;tue;355;1;19;1;nonexistent;-1.8;94.32660325986949;-37.16179306726231;4.924763608096426;5008;no
33;blue-collar;divorced;basic.6y;yes;unknown;no;cellular;jul;tue;55;2;21;2;failure;1.4;93.51352552689345;-37.29838923848126;3.6979072070233707;5191;no
31;technician;single;university.degree;no;no;no;cellular;jul;thu;82;1;999;0;nonexistent;1.1;93.53123588184842;-34.50919811205169;1.800661683605842;5099;no
61;services;single;high.school;no;no;no;cellular;aug;wed;1413;2;4;2;nonexistent;1.4;94.93707639365653;-37.97288444585744;5.018741093292939;5228;yes
55;admin.;married;university.degree;no;yes;no;cellular;nov;thu;107;2;999;0;nonexistent;1.4;93.32046767590259;-39.29159893970356;3.4935301959912053;5191;no
39;student;married;high.school;no;no;no;cellular;jun;wed;394;3;999;0;success;-0.1;94.19164869729047;-38.30094674632624;4.50165977354026;5228;no
49;blue-collar;married;basic.4y;no;no;no;cellular;may;wed;4;2;999;0;nonexistent;1.1;92.8874779701452;-42.64600580157079;0.9061858473661789;5195;no
46;blue-collar;married;university.degree;no;no;yes;cellular;aug;wed;93;1;999;0;nonexistent;-0.1;93.57522530049802;-32.69761312218738;2.3144506432828216;5195;no
47;services;single;high.school;no;no;no;cellular;sep;mon;5;2;999;0;nonexistent;1.1;93.17980037820041;-42.99613303148983;1.3808979615465307;5191;no
41;management;married;university.degree;no;yes;no;telephone;aug;mon;83;1;25;2;nonexistent;1.1;93.93033961387741;-47.07267850552333;4.301057018365432;5195;no
48;blue-collar;married;high.school;unknown;yes;no;cellular;jul;tue;706;3;999;0;nonexistent;1.1;93.22035744934766;-36.99998783557281;2.6719355884681457;5076;no
50;technician;married;university.degree;unknown;yes;no;cellular;aug;thu;185;7;999;0;nonexistent;-1.7;94.16436682344691;-32.99429534149723;3.6411283667689105;5191;no
49;blue-collar;married;university.degree;no;no;no;cellular;may;thu;378;4;999;0;nonexistent;1.1;94.30375834026255;-47.03756548683115;2.7544063066301563;5099;no
20;services;married;high.school;no;no;yes;telephone;jun;tue;103;6;17;1;nonexistent;-0.1;93.2446374433296;-45.54269051288182;4.78535190983713;5228;no
40;technician;divorced;professional.course;no;no;yes;telephone;may;tue;57;2;999;0;nonexistent;-1.7;93.66619358822852;-41.113740779090264;5.1;5017;no
59;admin.;single;university.degree;unknown;no;no;telephone;may;tue;160;4;999;0;nonexistent;-0.1;93.53088331709358;-51.23970810540193;4.879592484036949;5176;no
47;retired;single;professional.course;no;no;no;cellular;jun;thu;27;5;999;0;nonexistent;1.1;92.51244847248553;-35.884870296267;3.1236438307369054;5017;no
29;self-employed;married;unknown;no;no;no;cellular;may;fri;54;1;999;0;nonexistent;1.4;93.14580772604732;-40.73791064115261;3.7857356754665488;5099;no
23;blue-collar;single;high.school;no;yes;no;cellular;may;tue;142;2;2;1;nonexistent;-0.1;93.3364329392362;-39.83035079965866;4.6375424088883;5176;no
41;blue-collar;single;university.degree;no;yes;no;telephone;may;wed;48;6;999;0;nonexistent;-1.7;93.2928744598917;-41.30580734686983;4.192745095886272;5191;no
18;management;married;university.degree;unknown;no;no;telephone;may;tue;204;2;1;1;nonexistent;1.4;92.55179896622839;-40.87453595412015;2.242022070428562;5017;yes
43;entrepreneur;single;university.degree;no;yes;no;telephone;jul;thu;121;1;23;1;nonexistent;1.4;93.7106734519641;-35.304325602015325;4.965945168363618;5176;no
39;technician;divorced;basic.9y;no;yes;no;cellular;nov;wed;266;2;999;0;nonexistent;-0.1;93.0414913531695;-38.943149454837624;5.1;5195;no
32;entrepreneur;married;basic.4y;no;no;no;cellular;apr;fri;533;2;16;1;nonexistent;-1.8;92.80743744162801;-36.018550146963044;3.8881948882891875;5191;no
52;admin.;single;university.degree;no;yes;no;telephone;may;fri;22;4;4;1;nonexistent;1.1;92.82688659828946;-43.59497914019279;3.073884150915961;5176;no
37;admin.;married;basic.9y;no;yes;no;cellular;may;thu;1259;3;999;0;nonexistent;1.1;93.45421926156197;-42.82414927897837;4.050076372245715;5191;no
31;entrepreneur;married;university.degree;unknown;yes;no;telephone;aug;tue;69;1;999;0;nonexistent;-1.8;92.76507428554913;-39.88257229804367;4.0245813717488925;5195;no
51;services;married;professional.course;no;no;no;cellular;jul;wed;29;2;999;0;nonexistent;1.1;93.65492898893518;-40.26285233041608;4.427678304011325;5191;no
42;services;single;university.degree;no;yes;no;telephone;nov;wed;299;1;999;0;nonexistent;1.1;94.09326364679019;-35.293395011032935;2.3205010222466163;5195;no
35;services;married;university.degree;no;yes;no;cellular;may;wed;256;2;999;0;nonexistent;-0.1;92.95087183435007;-37.49118545692417;2.6683344276127543;5176;no
25;admin.;single;unknown;no;yes;no;cellular;nov;wed;48;3;999;0;nonexistent;-1.7;93.70761657118446;-40.45838409239781;1.3852342440642382;5176;no
38;entrepreneur;single;high.school;no;no;no;cellular;aug;thu;138;2;999;0;nonexistent;-0.1;94.0198565283614;-38.78098323541991;3.4288894485460477;5176;no
30;admin.;single;high.school;no;no;no;cellular;jul;wed;11;2;22;1;nonexistent;1.1;92.86467465379204;-43.242485403934744;5.1;4963;no
47;admin.;married;basic.9y;no;yes;no;cellular;aug;fri;145;4;999;0;success;1.1;93.81928669705614;-43.75383903173462;4.03330328531809;5228;no
25;management;single;basic.9y;no;no;no;cellular;sep;mon;282;1;999;0;nonexistent;-1.7;94.0825651723486;-46.07806061549855;3.7896931443505695;5195;no
51;admin.;single;university.degree;no;yes;no;telephone;may;wed;153;2;999;0;nonexistent;1.1;93.86939215622039;-30.325775341449507;4.630641353957262;5195;no
51;retired;single;high.school;no;yes;no;telephone;may;wed;2009;7;999;0;nonexistent;-1.8;93.56830911429039;-40.336757436046554;3.725594919267182;5099;no
38;management;married;basic.9y;no;yes;no;cellular;aug;tue;198;1;24;1;nonexistent;1.4;94.54784872537819;-40.492536801280124;4.1878441785625204;5099;no
47;management;married;basic.6y;no;no;no;cellular;aug;mon;80;1;15;1;success;-0.1;93.47827281658587;-38.30721242807913;5.1;5099;yes
50;blue-collar;married;basic.9y;no;yes;no;telephone;may;wed;841;6;18;1;failure;-1.7;93.0358139599545;-39.8018197974252;1.5672108384973837;5076;yes
32;technician;single;university.degree;no;yes;no;cellular;may;wed;188;3;999;0;nonexistent;1.4;92.71632527383858;-38.80251087425953;3.874092541549745;5228;no
